asa_player_id,player_id,display_name,normalized_name,birth_date,nationality,primary_position,is_domestic_player,age,league_id,team_id,position_group,data_source,compensation_known,salary_as_of,salary_source,minutes_2026,salary_2026,minutes_2025,salary_2025,evaluation_period,season_label,minutes,blend_weight_2026,blend_weight_2025,has_2025_prior,goals_added_p90,goals_added_shooting_p90,goals_added_passing_p90,goals_added_receiving_p90,goals_added_dribbling_p90,goals_added_defending_p90,goals_added_fouling_p90,season_year,guaranteed_compensation,club,prior_goals_added_p90,metric_coverage,adjusted_goals_added_p90,adjusted_goals_added_p96,goals_added_shooting_p96,pct_goals_added_shooting,goals_added_passing_p96,pct_goals_added_passing,goals_added_receiving_p96,pct_goals_added_receiving,goals_added_dribbling_p96,pct_goals_added_dribbling,goals_added_defending_p96,pct_goals_added_defending,goals_added_fouling_p96,pct_goals_added_fouling,sporting_impact,compensation,compensation_percentile,compensation_percentile_league,position_median_compensation,value_surplus,official_eligible,small_sample_watchlist,undervaluation_score,data_confidence,model_uncertainty,model_confidence,value_label,position_label,model_version,calculation_timestamp,undervaluation_rank,position_rank,display_rank,data_cutoff_label,is_synthetic,data_version
jYQJaDnDqG,asa_jYQJaDnDqG_mls_full_2025,Leo Afonso,leo afonso,2001-07-13,Brazil,W,NA,23.967145790554415,mls,zeQZkL1MKw,W,asa_live,TRUE,NA,mlspa_via_asa,0,NA,191,80622,full_2025,2025 full season,191,0,1,TRUE,-0.07718324607329843,0.04900523560209424,-0.04005235602094241,0.11304188481675394,-0.03609424083769633,-0.16030366492146597,-0.00278010471204188,2026,80622,Inter Miami CF,0.20024071739191943,1,0.13325212444393383,0.1421355994113045,0.05227225131053403,59.56284153005465,-0.042722513090340315,16.939890710382514,0.12057801047497226,73.77049180327869,-0.03850052356141256,12.568306010928962,-0.17099057592157382,0.546448087431694,-0.0029654450262706755,19.672131147540984,4.371584699453552,80622,1.7045454545454546,1.2337662337662338,540312.5,2.6670392449080977,FALSE,FALSE,NA,Low,41,59,Insufficient Evidence,Wingers and attacking midfielders,1.1.0,2026-08-01 14:43:32 UTC,NA,NA,NA,Performance data through: 2026-08-01 (updates every day) · MLSPA compensation as of: 2026-04-16,FALSE,2026-08-01 14:43:25 UTC
jYQJaaBdqG,asa_jYQJaaBdqG_mls_full_2025,Jack McGlynn,jack mcglynn,2003-07-07,USA,CM,NA,22.98425735797399,mls,YgOMngl5wN,CM,asa_live,TRUE,NA,mlspa_via_asa,981,910320,2582,910320,full_2025,2025 full season,2582,0,1,TRUE,0.25281564678543766,0.03703524399690162,0.1268679318357862,0.025298993028659948,0.02310302091402013,0.03131177381874515,0.00919868319132455,2026,910320,Houston Dynamo FC,0.14047967561650926,1,0.23163350263039145,0.24707573614680534,0.03950426026459623,88.50574712643679,0.13532579396240088,98.85057471264368,0.026985592564747245,52.87356321839081,0.024643222309058237,90.22988505747126,0.033399225407705214,10.919540229885058,0.009811928737719477,90.80459770114942,98.85057471264368,910320,82.94117647058823,78.31168831168831,548387,15.909398242055445,TRUE,FALSE,72.72727272727273,High,20.75,79.25,Undervalued,Central and defensive midfielders,1.1.0,2026-08-01 14:43:32 UTC,25,25,105,Performance data through: 2026-08-01 (updates every day) · MLSPA compensation as of: 2026-04-16,FALSE,2026-08-01 14:43:25 UTC
jYQJamlEqG,asa_jYQJamlEqG_mls_full_2025,Bongokuhle Hlongwane,bongokuhle hlongwane,2000-06-20,South Africa,FB,NA,26.028747433264886,mls,kRQand1MKZ,FB,asa_live,TRUE,NA,mlspa_via_asa,517,1142500,3039,1142500,full_2025,2025 full season,3039,0,1,TRUE,0.20442941757156957,0.02702665350444225,-0.01466831194471865,0.1012655478775913,-0.02217571569595261,0.09526258637709772,0.01771865745310958,2026,1142500,Minnesota United FC,0.13116376970977084,1,0.19234934372790943,0.2051726333161817,0.028828430405639288,81.13207547169812,-0.015646199408188836,15.723270440251572,0.10801658440613958,93.71069182389937,-0.023654096743088642,8.80503144654088,0.10161342547207966,86.16352201257861,0.018899901283907505,97.48427672955975,92.45283018867924,1142500,98.07692307692308,84.48051948051948,368750,-5.624092888243837,TRUE,FALSE,45.714285714285715,Medium,29.75,70.25,Fair Value,Fullbacks and wingbacks,1.1.0,2026-08-01 14:43:32 UTC,39,39,203,Performance data through: 2026-08-01 (updates every day) · MLSPA compensation as of: 2026-04-16,FALSE,2026-08-01 14:43:25 UTC
jYQJanvVqG,asa_jYQJanvVqG_mls_full_2025,Daniel Edelman,daniel edelman,2003-04-28,USA,CM,NA,23.17590691307324,mls,wvq9B9wQWn,CM,asa_live,TRUE,NA,mlspa_via_asa,1482,676350,2239,676350,full_2025,2025 full season,2239,0,1,TRUE,0.11541625725770432,0.014748101831174632,0.02562929879410451,0.01477623939258597,0.01001697186243858,0.04744394819115676,0.00280169718624385,2026,676350,St. Louis City SC,0.14047967561650926,1,0.12071321076784274,0.12876075815638935,0.01573130862041121,50,0.027337918714565788,57.47126436781609,0.01576132201925091,31.03448275862069,0.010684769986935051,74.71264367816092,0.05060687807214867,24.137931034482758,0.0029884769987534965,78.73563218390805,25.28735632183908,676350,62.94117647058823,64.28571428571429,548387,-37.65382014874915,TRUE,FALSE,15.909090909090908,High,20.75,79.25,Below Expected Value by Current Model,Central and defensive midfielders,1.1.0,2026-08-01 14:43:32 UTC,75,75,315,Performance data through: 2026-08-01 (updates every day) · MLSPA compensation as of: 2026-04-16,FALSE,2026-08-01 14:43:25 UTC
jYQJgEJdMG,asa_jYQJgEJdMG_mls_full_2025,Cavan Sullivan,cavan sullivan,2009-09-28,USA,W,NA,16.75564681724846,mls,9z5k7Yg5A3,W,asa_live,TRUE,NA,mlspa_via_asa,841,614000,320,614000,full_2025,2025 full season,320,0,1,TRUE,0.1265625,0.03954375,-0.032540625,0.09523125,0.001575,0.0239625,-0.001209375,2026,614000,Philadelphia Union,0.20024071739191943,1,0.17461351134255615,0.18625441210454702,0.04218000000131813,45.90163934426229,-0.034710000001084686,23.497267759562842,0.10158000000317438,65.02732240437159,0.0016800000000525,43.71584699453552,0.02556000000079875,21.85792349726776,-0.0012900000000403125,25.136612021857925,26.229508196721312,614000,56.25,59.61038961038961,540312.5,-30.020491803278688,TRUE,FALSE,25.925925925925927,Medium,29.75,70.25,Below Expected Value by Current Model,Wingers and attacking midfielders,1.1.0,2026-08-01 14:43:32 UTC,61,61,278,Performance data through: 2026-08-01 (updates every day) · MLSPA compensation as of: 2026-04-16,FALSE,2026-08-01 14:43:25 UTC
jYQJgokGMG,asa_jYQJgokGMG_mls_full_2025,Lazar Stefanovic,lazar stefanovic,2006-08-10,USA,CB,NA,19.890485968514717,mls,kRQabn8MKZ,CB,asa_live,TRUE,NA,mlspa_via_asa,252,125306,682,125306,full_2025,2025 full season,682,0,1,TRUE,0.09042228739002932,0,0.04964516129032258,-8.049853372434019e-4,-0.0016099706744868,0.05100439882697948,-0.00781231671554252,2026,125306,Toronto FC,0.14687610877954518,1,0.11684373265813347,0.12463331483923716,0,7.9113924050632916,0.052954838711332254,55.063291139240505,-8.586510264197948e-4,3.7974683544303796,-0.0017173020528395858,35.44303797468354,0.05440469208381159,25.949367088607595,-0.008333137830172432,35.44303797468354,18.9873417721519,125306,17.94871794871795,19.87012987012987,520250,1.0386238234339515,FALSE,TRUE,NA,Low,41,59,Small-Sample Watchlist,Center backs,1.1.0,2026-08-01 14:43:32 UTC,NA,NA,NA,Performance data through: 2026-08-01 (updates every day) · MLSPA compensation as of: 2026-04-16,FALSE,2026-08-01 14:43:25 UTC
jYQJgrOWMG,asa_jYQJgrOWMG_mls_full_2025,Luca Bombino,luca bombino,2006-07-10,USA,FB,NA,19.975359342915812,mls,zeQZBOzQKw,FB,asa_live,TRUE,NA,mlspa_via_asa,1037,177200,2848,177200,full_2025,2025 full season,2848,0,1,TRUE,0.14707162921348316,0.01447647471910112,0.04330301966292135,0.01935252808988764,-0.00896523876404494,0.07710990168539326,0.00179494382022471,2026,177200,San Diego FC,0.13116376970977084,1,0.14430344020471653,0.15392366955650774,0.015441573034190411,59.74842767295598,0.04618988764189287,80.50314465408805,0.020642696629858567,40.25157232704402,-0.009562921348613444,22.0125786163522,0.08225056180032314,72.95597484276729,0.0019146067416328555,67.29559748427673,65.40880503144655,177200,32.05128205128205,26.103896103896105,368750,33.3575229801645,TRUE,FALSE,82.85714285714286,High,20.75,79.25,Strong Value,Fullbacks and wingbacks,1.1.0,2026-08-01 14:43:32 UTC,13,13,66,Performance data through: 2026-08-01 (updates every day) · MLSPA compensation as of: 2026-04-16,FALSE,2026-08-01 14:43:25 UTC
jYQJzWGyQG,asa_jYQJzWGyQG_mls_full_2025,Miles Robinson,miles robinson,1997-03-14,USA,CB,NA,29.297741273100616,mls,NWMWlBK5lz,CB,asa_live,TRUE,NA,mlspa_via_asa,850,3950000,2882,3950000,full_2025,2025 full season,2882,0,1,TRUE,0.2047890353920888,0.01273490631505898,0.07745870922970159,0.027649548924358076,0.00306037473976405,0.09213601665510064,-0.00825052047189451,2026,3950000,FC Cincinnati,0.14687610877954518,1,0.1948097832474805,0.2077971021371395,0.013583900069820742,75.9493670886076,0.08262262318093032,86.07594936708861,0.0294928521869036,73.41772151898734,0.003264399722516999,55.69620253164557,0.09827841776851189,68.9873417721519,-0.008800555170295828,34.81012658227848,92.40506329113924,3950000,100,97.14285714285714,520250,-7.594936708860757,TRUE,FALSE,44.44444444444444,Medium,29.75,70.25,Fair Value,Center backs,1.1.0,2026-08-01 14:43:32 UTC,46,46,207,Performance data through: 2026-08-01 (updates every day) · MLSPA compensation as of: 2026-04-16,FALSE,2026-08-01 14:43:25 UTC
jYQJznnkQG,asa_jYQJznnkQG_mls_full_2025,Chris Durkin,chris durkin,2000-02-08,USA,CM,NA,26.392881587953458,mls,wvq9B9wQWn,CM,asa_live,TRUE,NA,mlspa_via_asa,1428,668500,1225,668500,full_2025,2025 full season,1225,0,1,TRUE,0.09360734693877552,0.01406938775510204,-0.00791265306122449,0.04455918367346939,-0.00275510204081632,0.08796489795918368,-0.04231836734693877,2026,668500,St. Louis City SC,0.14047967561650926,1,0.10901742759994826,0.11628525611024539,0.015007346939244489,47.12643678160919,-0.008440163265569877,15.517241379310345,0.04752979591985265,77.01149425287356,-0.0029387755102959117,33.9080459770115,0.09382922449272808,81.03448275862068,-0.0451395918381453,1.7241379310344827,17.24137931034483,668500,61.76470588235294,63.76623376623377,548387,-44.523326572008116,TRUE,FALSE,12.5,High,20.75,79.25,Below Expected Value by Current Model,Central and defensive midfielders,1.1.0,2026-08-01 14:43:32 UTC,78,78,326,Performance data through: 2026-08-01 (updates every day) · MLSPA compensation as of: 2026-04-16,FALSE,2026-08-01 14:43:25 UTC
jYQJznrBQG,asa_jYQJznrBQG_mls_full_2025,Prince Owusu,prince owusu,1997-01-07,Germany,FW,NA,29.478439425051334,mls,APk5LGOMOW,FW,asa_live,TRUE,NA,mlspa_via_asa,1430,1330000,3120,1330000,full_2025,2025 full season,3120,0,1,TRUE,0.3504,0.06981634615384616,-0.04178942307692308,0.27154326923076927,-0.00608653846153846,0.04227115384615385,0.0146451923076923,2026,1330000,CF Montréal,0.23408969220392034,1,0.3316402729361162,0.3537496244762453,0.07447076923309645,62.83185840707964,-0.0445753846167776,47.78761061946903,0.2896461538552053,81.41592920353982,-0.006492307692510575,68.14159292035399,0.04508923077063981,76.99115044247787,0.015621538462026626,76.99115044247787,94.69026548672566,1330000,68.75,86.94805194805195,599166.5,25.940265486725664,TRUE,FALSE,86,High,20.75,79.25,Strong Value,Strikers,1.1.0,2026-08-01 14:43:32 UTC,8,8,55,Performance data through: 2026-08-01 (updates every day) · MLSPA compensation as of: 2026-04-16,FALSE,2026-08-01 14:43:25 UTC
